,American Athletic Conference,ACC,Big Ten Conference,Big 12,Big 8 Conference,Big East Conference,Border Conference,Conference USA,Ivy League,Mid-American Conference,Missouri Valley Conference,Mountain West Conference,Pac-12 Conference,Pacific Coast Conference,Sun Belt Conference,SEC,Skyline Conference,Southwest Conference,Western Athletic Conference
2001,[],"['Clemson', 'Duke', 'North Carolina', 'NC State', 'Wake Forest', 'Virginia', 'Georgia Tech', 'Florida State', 'South Carolina', 'Maryland']","['Indiana', 'Michigan State', 'Ohio State', 'Penn State', 'Illinois', 'Iowa', 'Minnesota', 'Northwestern', 'Purdue', 'Wisconsin', 'Michigan', 'Michigan']","['Baylor', 'Iowa State', 'Kansas', 'Kansas State', 'Oklahoma', 'Oklahoma State', 'Texas at Austin', 'Texas Tech', 'Colorado Boulder', 'Missouri', 'Nebraska–Lincoln', 'Texas A&M']",[],"['Connecticut', 'Pittsburgh', 'Rutgers', 'Syracuse', 'West Virginia  **', 'Boston College', 'Miami (FL)', 'Virginia Tech *']",[],"['Alabama at Birmingham', 'Cincinnati', 'DePaul', 'East Carolina', 'Houston', 'Louisville', 'Marquette', 'Memphis', 'Charlotte', 'Saint Louis', 'South Florida', 'Southern Miss', 'Texas Christian', 'Tulane']",[],"['Akron', 'Bowling Green', 'Buffalo', 'Kent State', 'Miami (OH)', 'Ohio', 'Ball State', 'Central Michigan', 'Eastern Michigan', 'Toledo', 'Western Michigan', 'Butler', 'Cincinnati', 'Marshall', 'Marshall', 'Wayne State', 'Western Reserve', 'Northern Illinois', 'Northern Illinois']","['Creighton', 'Wichita State']","['United States Air Force Academy', 'Colorado State', 'UNLV', 'New Mexico', 'San Diego State', 'Wyoming', 'BYU', 'Utah']","['Arizona', 'Arizona State', 'California', 'UCLA', 'Oregon', 'Oregon State', 'Southern California', 'Stanford', 'Washington', 'Washington State']",[],"['Arkansas State', 'Georgia State', 'Louisiana at Lafayette', 'Old Dominion', 'South Alabama', 'Denver', 'Florida International', 'Arkansas at Little Rock', 'Middle Tennessee', 'New Mexico State', 'New Orleans', 'North Texas', 'Western Kentucky']","['Florida', 'Georgia', 'Kentucky', 'South Carolina', 'Tennessee', 'Vanderbilt', 'Alabama', 'Arkansas', 'Auburn', 'LSU', 'Ole Miss', 'Mississippi State']",[],[],"['Boise State', 'Fresno State', 'Hawaii', 'Louisiana', 'UNLV', 'Nevada', 'Rice', 'San Diego State', 'San Jose State', 'SMU', 'TCU', 'Tulsa']"
2002,[],"['Clemson', 'Duke', 'North Carolina', 'NC State', 'Wake Forest', 'Virginia', 'Georgia Tech', 'Florida State', 'South Carolina', 'Maryland']","['Indiana', 'Michigan State', 'Ohio State', 'Penn State', 'Illinois', 'Iowa', 'Minnesota', 'Northwestern', 'Purdue', 'Wisconsin', 'Michigan', 'Michigan']","['Baylor', 'Iowa State', 'Kansas', 'Kansas State', 'Oklahoma', 'Oklahoma State', 'Texas at Austin', 'Texas Tech', 'Colorado Boulder', 'Missouri', 'Nebraska–Lincoln', 'Texas A&M']",[],"['Connecticut', 'Pittsburgh', 'Rutgers', 'Syracuse', 'West Virginia  **', 'Boston College', 'Miami (FL)', 'Virginia Tech *']",[],"['Alabama at Birmingham', 'Cincinnati', 'DePaul', 'East Carolina', 'Houston', 'Louisville', 'Marquette', 'Memphis', 'Charlotte', 'Saint Louis', 'South Florida', 'Southern Miss', 'Texas Christian', 'Tulane']",[],"['Akron', 'Bowling Green', 'Buffalo', 'Kent State', 'Miami (OH)', 'Ohio', 'Ball State', 'Central Michigan', 'Eastern Michigan', 'Toledo', 'Western Michigan', 'Butler', 'Cincinnati', 'Marshall', 'Marshall', 'Wayne State', 'Western Reserve', 'Northern Illinois', 'Northern Illinois']","['Creighton', 'Wichita State']","['United States Air Force Academy', 'Colorado State', 'UNLV', 'New Mexico', 'San Diego State', 'Wyoming', 'BYU', 'Utah']","['Arizona', 'Arizona State', 'California', 'UCLA', 'Oregon', 'Oregon State', 'Southern California', 'Stanford', 'Washington', 'Washington State']",[],"['Arkansas State', 'Georgia State', 'Louisiana at Lafayette', 'Old Dominion', 'South Alabama', 'Denver', 'Florida International', 'Arkansas at Little Rock', 'Middle Tennessee', 'New Mexico State', 'New Orleans', 'North Texas', 'Western Kentucky']","['Florida', 'Georgia', 'Kentucky', 'South Carolina', 'Tennessee', 'Vanderbilt', 'Alabama', 'Arkansas', 'Auburn', 'LSU', 'Ole Miss', 'Mississippi State']",[],[],"['Boise State', 'Fresno State', 'Hawaii', 'Louisiana', 'UNLV', 'Nevada', 'Rice', 'San Diego State', 'San Jose State', 'SMU', 'TCU', 'Tulsa']"
2003,[],"['Clemson', 'Duke', 'North Carolina', 'NC State', 'Wake Forest', 'Virginia', 'Georgia Tech', 'Florida State', 'South Carolina', 'Maryland']","['Indiana', 'Michigan State', 'Ohio State', 'Penn State', 'Illinois', 'Iowa', 'Minnesota', 'Northwestern', 'Purdue', 'Wisconsin', 'Michigan', 'Michigan']","['Baylor', 'Iowa State', 'Kansas', 'Kansas State', 'Oklahoma', 'Oklahoma State', 'Texas at Austin', 'Texas Tech', 'Colorado Boulder', 'Missouri', 'Nebraska–Lincoln', 'Texas A&M']",[],"['Connecticut', 'Pittsburgh', 'Rutgers', 'Syracuse', 'West Virginia  **', 'Boston College', 'Miami (FL)', 'Virginia Tech *']",[],"['Alabama at Birmingham', 'Cincinnati', 'DePaul', 'East Carolina', 'Houston', 'Louisville', 'Marquette', 'Memphis', 'Charlotte', 'Saint Louis', 'South Florida', 'Southern Miss', 'Texas Christian', 'Tulane']",[],"['Akron', 'Bowling Green', 'Buffalo', 'Kent State', 'Miami (OH)', 'Ohio', 'Ball State', 'Central Michigan', 'Eastern Michigan', 'Toledo', 'Western Michigan', 'Butler', 'Cincinnati', 'Marshall', 'Marshall', 'Wayne State', 'Western Reserve', 'Northern Illinois', 'Northern Illinois']","['Creighton', 'Wichita State']","['United States Air Force Academy', 'Colorado State', 'UNLV', 'New Mexico', 'San Diego State', 'Wyoming', 'BYU', 'Utah']","['Arizona', 'Arizona State', 'California', 'UCLA', 'Oregon', 'Oregon State', 'Southern California', 'Stanford', 'Washington', 'Washington State']",[],"['Arkansas State', 'Georgia State', 'Louisiana at Lafayette', 'Old Dominion', 'South Alabama', 'Denver', 'Florida International', 'Arkansas at Little Rock', 'Middle Tennessee', 'New Mexico State', 'New Orleans', 'North Texas', 'Western Kentucky']","['Florida', 'Georgia', 'Kentucky', 'South Carolina', 'Tennessee', 'Vanderbilt', 'Alabama', 'Arkansas', 'Auburn', 'LSU', 'Ole Miss', 'Mississippi State']",[],[],"['Boise State', 'Fresno State', 'Hawaii', 'Louisiana', 'UNLV', 'Nevada', 'Rice', 'San Diego State', 'San Jose State', 'SMU', 'TCU', 'Tulsa']"
2004,[],"['Clemson', 'Duke', 'North Carolina', 'NC State', 'Wake Forest', 'Virginia', 'Georgia Tech', 'Florida State', 'Miami (FL)', 'Virginia Tech', 'South Carolina', 'Maryland']","['Indiana', 'Michigan State', 'Ohio State', 'Penn State', 'Illinois', 'Iowa', 'Minnesota', 'Northwestern', 'Purdue', 'Wisconsin', 'Michigan', 'Michigan']","['Baylor', 'Iowa State', 'Kansas', 'Kansas State', 'Oklahoma', 'Oklahoma State', 'Texas at Austin', 'Texas Tech', 'Colorado Boulder', 'Missouri', 'Nebraska–Lincoln', 'Texas A&M']",[],"['Connecticut', 'Pittsburgh', 'Rutgers', 'Syracuse', 'West Virginia  **', 'Boston College']",[],"['Alabama at Birmingham', 'Cincinnati', 'DePaul', 'East Carolina', 'Houston', 'Louisville', 'Marquette', 'Memphis', 'Charlotte', 'Saint Louis', 'South Florida', 'Southern Miss', 'Texas Christian', 'Tulane']",[],"['Akron', 'Bowling Green', 'Buffalo', 'Kent State', 'Miami (OH)', 'Ohio', 'Ball State', 'Central Michigan', 'Eastern Michigan', 'Toledo', 'Western Michigan', 'Butler', 'Cincinnati', 'Marshall', 'Marshall', 'Wayne State', 'Western Reserve', 'Northern Illinois', 'Northern Illinois']","['Creighton', 'Wichita State']","['United States Air Force Academy', 'Colorado State', 'UNLV', 'New Mexico', 'San Diego State', 'Wyoming', 'BYU', 'Utah']","['Arizona', 'Arizona State', 'California', 'UCLA', 'Oregon', 'Oregon State', 'Southern California', 'Stanford', 'Washington', 'Washington State']",[],"['Arkansas State', 'Georgia State', 'Louisiana at Lafayette', 'Old Dominion', 'South Alabama', 'Denver', 'Florida International', 'Arkansas at Little Rock', 'Middle Tennessee', 'New Mexico State', 'New Orleans', 'North Texas', 'Western Kentucky']","['Florida', 'Georgia', 'Kentucky', 'South Carolina', 'Tennessee', 'Vanderbilt', 'Alabama', 'Arkansas', 'Auburn', 'LSU', 'Ole Miss', 'Mississippi State']",[],[],"['Boise State', 'Fresno State', 'Hawaii', 'Louisiana', 'UNLV', 'Nevada', 'Rice', 'San Diego State', 'San Jose State', 'SMU', 'TCU', 'Tulsa']"
2005,[],"['Clemson', 'Duke', 'North Carolina', 'NC State', 'Wake Forest', 'Virginia', 'Georgia Tech', 'Florida State', 'Miami (FL)', 'Virginia Tech', 'Boston College', 'South Carolina', 'Maryland']","['Indiana', 'Michigan State', 'Ohio State', 'Penn State', 'Illinois', 'Iowa', 'Minnesota', 'Northwestern', 'Purdue', 'Wisconsin', 'Michigan', 'Michigan']","['Baylor', 'Iowa State', 'Kansas', 'Kansas State', 'Oklahoma', 'Oklahoma State', 'Texas at Austin', 'Texas Tech', 'Colorado Boulder', 'Missouri', 'Nebraska–Lincoln', 'Texas A&M']",[],"['Cincinnati', 'Connecticut', 'Louisville', 'Pittsburgh', 'Rutgers', 'South Florida', 'Syracuse', 'West Virginia  **']",[],"['Texas at El Paso', 'Alabama at Birmingham', 'Central Florida', 'Cincinnati', 'DePaul', 'East Carolina', 'Houston', 'Louisville', 'Marquette', 'Marshall', 'Memphis', 'Charlotte', 'Rice', 'Saint Louis', 'South Florida', 'Southern Methodist', 'Southern Miss', 'Texas Christian', 'Tulane', 'Tulsa']",[],"['Akron', 'Bowling Green', 'Buffalo', 'Kent State', 'Miami (OH)', 'Ohio', 'Ball State', 'Central Michigan', 'Eastern Michigan', 'Toledo', 'Western Michigan', 'Butler', 'Cincinnati', 'Marshall', 'Marshall', 'Wayne State', 'Western Reserve', 'Northern Illinois', 'Northern Illinois']","['Creighton', 'Wichita State']","['United States Air Force Academy', 'Colorado State', 'UNLV', 'New Mexico', 'San Diego State', 'Wyoming', 'BYU', 'Texas Christian', 'Utah']","['Arizona', 'Arizona State', 'California', 'UCLA', 'Oregon', 'Oregon State', 'Southern California', 'Stanford', 'Washington', 'Washington State']",[],"['Arkansas State', 'Georgia State', 'Louisiana at Lafayette', 'Old Dominion', 'South Alabama', 'Troy', 'Denver', 'Florida International', 'Arkansas at Little Rock', 'Middle Tennessee', 'New Orleans', 'North Texas', 'Western Kentucky']","['Florida', 'Georgia', 'Kentucky', 'South Carolina', 'Tennessee', 'Vanderbilt', 'Alabama', 'Arkansas', 'Auburn', 'LSU', 'Ole Miss', 'Mississippi State']",[],[],"['Boise State', 'Fresno State', 'Hawaii', 'Idaho', 'Louisiana', 'UNLV', 'Nevada', 'New Mexico State', 'Rice', 'San Diego State', 'San Jose State', 'SMU', 'TCU', 'Tulsa', 'Utah State']"
2006,[],"['Clemson', 'Duke', 'North Carolina', 'NC State', 'Wake Forest', 'Virginia', 'Georgia Tech', 'Florida State', 'Miami (FL)', 'Virginia Tech', 'Boston College', 'South Carolina', 'Maryland']","['Indiana', 'Michigan State', 'Ohio State', 'Penn State', 'Illinois', 'Iowa', 'Minnesota', 'Northwestern', 'Purdue', 'Wisconsin', 'Michigan', 'Michigan']","['Baylor', 'Iowa State', 'Kansas', 'Kansas State', 'Oklahoma', 'Oklahoma State', 'Texas at Austin', 'Texas Tech', 'Colorado Boulder', 'Missouri', 'Nebraska–Lincoln', 'Texas A&M']",[],"['Cincinnati', 'Connecticut', 'Louisville', 'Pittsburgh', 'Rutgers', 'South Florida', 'Syracuse', 'West Virginia  **']",[],"['Texas at El Paso', 'Alabama at Birmingham', 'Central Florida', 'Cincinnati', 'DePaul', 'East Carolina', 'Houston', 'Louisville', 'Marquette', 'Marshall', 'Memphis', 'Charlotte', 'Rice', 'Saint Louis', 'South Florida', 'Southern Methodist', 'Southern Miss', 'Texas Christian', 'Tulane', 'Tulsa']",[],"['Akron', 'Bowling Green', 'Buffalo', 'Kent State', 'Miami (OH)', 'Ohio', 'Ball State', 'Central Michigan', 'Eastern Michigan', 'Toledo', 'Western Michigan', 'Butler', 'Cincinnati', 'Marshall', 'Marshall', 'Wayne State', 'Western Reserve', 'Northern Illinois', 'Northern Illinois']","['Creighton', 'Wichita State']","['United States Air Force Academy', 'Colorado State', 'UNLV', 'New Mexico', 'San Diego State', 'Wyoming', 'BYU', 'Texas Christian', 'Utah']","['Arizona', 'Arizona State', 'California', 'UCLA', 'Oregon', 'Oregon State', 'Southern California', 'Stanford', 'Washington', 'Washington State']",[],"['Arkansas State', 'Georgia State', 'Louisiana at Lafayette', 'Louisiana-Monroe', 'Old Dominion', 'South Alabama', 'Troy', 'Denver', 'Florida Atlantic', 'Florida International', 'Arkansas at Little Rock', 'Middle Tennessee', 'New Orleans', 'North Texas', 'Western Kentucky']","['Florida', 'Georgia', 'Kentucky', 'South Carolina', 'Tennessee', 'Vanderbilt', 'Alabama', 'Arkansas', 'Auburn', 'LSU', 'Ole Miss', 'Mississippi State']",[],[],"['Boise State', 'Fresno State', 'Hawaii', 'Idaho', 'Louisiana', 'UNLV', 'Nevada', 'New Mexico State', 'Rice', 'San Diego State', 'San Jose State', 'SMU', 'TCU', 'Tulsa', 'Utah State']"
2007,[],"['Clemson', 'Duke', 'North Carolina', 'NC State', 'Wake Forest', 'Virginia', 'Georgia Tech', 'Florida State', 'Miami (FL)', 'Virginia Tech', 'Boston College', 'South Carolina', 'Maryland']","['Indiana', 'Michigan State', 'Ohio State', 'Penn State', 'Illinois', 'Iowa', 'Minnesota', 'Northwestern', 'Purdue', 'Wisconsin', 'Michigan', 'Michigan']","['Baylor', 'Iowa State', 'Kansas', 'Kansas State', 'Oklahoma', 'Oklahoma State', 'Texas at Austin', 'Texas Tech', 'Colorado Boulder', 'Missouri', 'Nebraska–Lincoln', 'Texas A&M']",[],"['Cincinnati', 'Connecticut', 'Louisville', 'Pittsburgh', 'Rutgers', 'South Florida', 'Syracuse', 'West Virginia  **']",[],"['Texas at El Paso', 'Alabama at Birmingham', 'Central Florida', 'Cincinnati', 'DePaul', 'East Carolina', 'Houston', 'Louisville', 'Marquette', 'Marshall', 'Memphis', 'Charlotte', 'Rice', 'Saint Louis', 'South Florida', 'Southern Methodist', 'Southern Miss', 'Texas Christian', 'Tulane', 'Tulsa']",[],"['Akron', 'Bowling Green', 'Buffalo', 'Kent State', 'Miami (OH)', 'Ohio', 'Ball State', 'Central Michigan', 'Eastern Michigan', 'Toledo', 'Western Michigan', 'Butler', 'Cincinnati', 'Marshall', 'Marshall', 'Wayne State', 'Western Reserve', 'Northern Illinois', 'Northern Illinois']","['Creighton', 'Wichita State']","['United States Air Force Academy', 'Colorado State', 'UNLV', 'New Mexico', 'San Diego State', 'Wyoming', 'BYU', 'Texas Christian', 'Utah']","['Arizona', 'Arizona State', 'California', 'UCLA', 'Oregon', 'Oregon State', 'Southern California', 'Stanford', 'Washington', 'Washington State']",[],"['Arkansas State', 'Georgia State', 'Louisiana at Lafayette', 'Louisiana-Monroe', 'Old Dominion', 'South Alabama', 'Troy', 'Denver', 'Florida Atlantic', 'Florida International', 'Arkansas at Little Rock', 'Middle Tennessee', 'New Orleans', 'North Texas', 'Western Kentucky']","['Florida', 'Georgia', 'Kentucky', 'South Carolina', 'Tennessee', 'Vanderbilt', 'Alabama', 'Arkansas', 'Auburn', 'LSU', 'Ole Miss', 'Mississippi State']",[],[],"['Boise State', 'Fresno State', 'Hawaii', 'Idaho', 'Louisiana', 'UNLV', 'Nevada', 'New Mexico State', 'Rice', 'San Diego State', 'San Jose State', 'SMU', 'TCU', 'Tulsa', 'Utah State']"
2008,[],"['Clemson', 'Duke', 'North Carolina', 'NC State', 'Wake Forest', 'Virginia', 'Georgia Tech', 'Florida State', 'Miami (FL)', 'Virginia Tech', 'Boston College', 'South Carolina', 'Maryland']","['Indiana', 'Michigan State', 'Ohio State', 'Penn State', 'Illinois', 'Iowa', 'Minnesota', 'Northwestern', 'Purdue', 'Wisconsin', 'Michigan', 'Michigan']","['Baylor', 'Iowa State', 'Kansas', 'Kansas State', 'Oklahoma', 'Oklahoma State', 'Texas at Austin', 'Texas Tech', 'Colorado Boulder', 'Missouri', 'Nebraska–Lincoln', 'Texas A&M']",[],"['Cincinnati', 'Connecticut', 'Louisville', 'Pittsburgh', 'Rutgers', 'South Florida', 'Syracuse', 'West Virginia  **']",[],"['Texas at El Paso', 'Alabama at Birmingham', 'Central Florida', 'Cincinnati', 'DePaul', 'East Carolina', 'Houston', 'Louisville', 'Marquette', 'Marshall', 'Memphis', 'Charlotte', 'Rice', 'Saint Louis', 'South Florida', 'Southern Methodist', 'Southern Miss', 'Texas Christian', 'Tulane', 'Tulsa']",[],"['Akron', 'Bowling Green', 'Buffalo', 'Kent State', 'Miami (OH)', 'Ohio', 'Ball State', 'Central Michigan', 'Eastern Michigan', 'Toledo', 'Western Michigan', 'Butler', 'Cincinnati', 'Marshall', 'Marshall', 'Wayne State', 'Western Reserve', 'Northern Illinois', 'Northern Illinois']","['Creighton', 'Wichita State']","['United States Air Force Academy', 'Colorado State', 'UNLV', 'New Mexico', 'San Diego State', 'Wyoming', 'BYU', 'Texas Christian', 'Utah']","['Arizona', 'Arizona State', 'California', 'UCLA', 'Oregon', 'Oregon State', 'Southern California', 'Stanford', 'Washington', 'Washington State']",[],"['Arkansas State', 'Georgia State', 'Louisiana at Lafayette', 'Louisiana-Monroe', 'Old Dominion', 'South Alabama', 'Troy', 'Denver', 'Florida Atlantic', 'Florida International', 'Arkansas at Little Rock', 'Middle Tennessee', 'New Orleans', 'North Texas', 'Western Kentucky']","['Florida', 'Georgia', 'Kentucky', 'South Carolina', 'Tennessee', 'Vanderbilt', 'Alabama', 'Arkansas', 'Auburn', 'LSU', 'Ole Miss', 'Mississippi State']",[],[],"['Boise State', 'Fresno State', 'Hawaii', 'Idaho', 'Louisiana', 'UNLV', 'Nevada', 'New Mexico State', 'Rice', 'San Diego State', 'San Jose State', 'SMU', 'TCU', 'Tulsa', 'Utah State']"
2009,[],"['Clemson', 'Duke', 'North Carolina', 'NC State', 'Wake Forest', 'Virginia', 'Georgia Tech', 'Florida State', 'Miami (FL)', 'Virginia Tech', 'Boston College', 'South Carolina', 'Maryland']","['Indiana', 'Michigan State', 'Ohio State', 'Penn State', 'Illinois', 'Iowa', 'Minnesota', 'Northwestern', 'Purdue', 'Wisconsin', 'Michigan', 'Michigan']","['Baylor', 'Iowa State', 'Kansas', 'Kansas State', 'Oklahoma', 'Oklahoma State', 'Texas at Austin', 'Texas Tech', 'Colorado Boulder', 'Missouri', 'Nebraska–Lincoln', 'Texas A&M']",[],"['Cincinnati', 'Connecticut', 'Louisville', 'Pittsburgh', 'Rutgers', 'South Florida', 'Syracuse', 'West Virginia  **']",[],"['Texas at El Paso', 'Alabama at Birmingham', 'Central Florida', 'Cincinnati', 'DePaul', 'East Carolina', 'Houston', 'Louisville', 'Marquette', 'Marshall', 'Memphis', 'Charlotte', 'Rice', 'Saint Louis', 'South Florida', 'Southern Methodist', 'Southern Miss', 'Texas Christian', 'Tulane', 'Tulsa']",[],"['Akron', 'Bowling Green', 'Buffalo', 'Kent State', 'Miami (OH)', 'Ohio', 'Ball State', 'Central Michigan', 'Eastern Michigan', 'Toledo', 'Western Michigan', 'Butler', 'Cincinnati', 'Marshall', 'Marshall', 'Wayne State', 'Western Reserve', 'Northern Illinois', 'Northern Illinois']","['Creighton', 'Wichita State']","['United States Air Force Academy', 'Colorado State', 'UNLV', 'New Mexico', 'San Diego State', 'Wyoming', 'BYU', 'Texas Christian', 'Utah']","['Arizona', 'Arizona State', 'California', 'UCLA', 'Oregon', 'Oregon State', 'Southern California', 'Stanford', 'Washington', 'Washington State']",[],"['Arkansas State', 'Georgia State', 'Louisiana at Lafayette', 'Louisiana-Monroe', 'Old Dominion', 'South Alabama', 'Troy', 'Denver', 'Florida Atlantic', 'Florida International', 'Arkansas at Little Rock', 'Middle Tennessee', 'New Orleans', 'North Texas', 'Western Kentucky']","['Florida', 'Georgia', 'Kentucky', 'South Carolina', 'Tennessee', 'Vanderbilt', 'Alabama', 'Arkansas', 'Auburn', 'LSU', 'Ole Miss', 'Mississippi State']",[],[],"['Boise State', 'Fresno State', 'Hawaii', 'Idaho', 'Louisiana', 'UNLV', 'Nevada', 'New Mexico State', 'Rice', 'San Diego State', 'San Jose State', 'SMU', 'TCU', 'Tulsa', 'Utah State']"
2010,[],"['Clemson', 'Duke', 'North Carolina', 'NC State', 'Wake Forest', 'Virginia', 'Georgia Tech', 'Florida State', 'Miami (FL)', 'Virginia Tech', 'Boston College', 'South Carolina', 'Maryland']","['Indiana', 'Michigan State', 'Ohio State', 'Penn State', 'Illinois', 'Iowa', 'Minnesota', 'Northwestern', 'Purdue', 'Wisconsin', 'Michigan', 'Michigan']","['Baylor', 'Iowa State', 'Kansas', 'Kansas State', 'Oklahoma', 'Oklahoma State', 'Texas at Austin', 'Texas Tech', 'Colorado Boulder', 'Missouri', 'Nebraska–Lincoln', 'Texas A&M']",[],"['Cincinnati', 'Connecticut', 'Louisville', 'Pittsburgh', 'Rutgers', 'South Florida', 'Syracuse', 'West Virginia  **']",[],"['Texas at El Paso', 'Alabama at Birmingham', 'Central Florida', 'Cincinnati', 'DePaul', 'East Carolina', 'Houston', 'Louisville', 'Marquette', 'Marshall', 'Memphis', 'Charlotte', 'Rice', 'Saint Louis', 'South Florida', 'Southern Methodist', 'Southern Miss', 'Texas Christian', 'Tulane', 'Tulsa']",[],"['Akron', 'Bowling Green', 'Buffalo', 'Kent State', 'Miami (OH)', 'Ohio', 'Ball State', 'Central Michigan', 'Eastern Michigan', 'Toledo', 'Western Michigan', 'Butler', 'Cincinnati', 'Marshall', 'Marshall', 'Wayne State', 'Western Reserve', 'Northern Illinois', 'Northern Illinois']","['Creighton', 'Wichita State']","['United States Air Force Academy', 'Colorado State', 'UNLV', 'New Mexico', 'San Diego State', 'Wyoming', 'BYU', 'Texas Christian', 'Utah']","['Arizona', 'Arizona State', 'California', 'UCLA', 'Oregon', 'Oregon State', 'Southern California', 'Stanford', 'Washington', 'Washington State']",[],"['Arkansas State', 'Georgia State', 'Louisiana at Lafayette', 'Louisiana-Monroe', 'Old Dominion', 'South Alabama', 'Troy', 'Denver', 'Florida Atlantic', 'Florida International', 'Arkansas at Little Rock', 'Middle Tennessee', 'North Texas', 'Western Kentucky']","['Florida', 'Georgia', 'Kentucky', 'South Carolina', 'Tennessee', 'Vanderbilt', 'Alabama', 'Arkansas', 'Auburn', 'LSU', 'Ole Miss', 'Mississippi State']",[],[],"['Boise State', 'Fresno State', 'Hawaii', 'Idaho', 'Louisiana', 'UNLV', 'Nevada', 'New Mexico State', 'Rice', 'San Diego State', 'San Jose State', 'SMU', 'TCU', 'Tulsa', 'Utah State']"
2011,[],"['Clemson', 'Duke', 'North Carolina', 'NC State', 'Wake Forest', 'Virginia', 'Georgia Tech', 'Florida State', 'Miami (FL)', 'Virginia Tech', 'Boston College', 'South Carolina', 'Maryland']","['Indiana', 'Michigan State', 'Ohio State', 'Penn State', 'Illinois', 'Iowa', 'Minnesota', 'Nebraska', 'Northwestern', 'Purdue', 'Wisconsin', 'Michigan', 'Michigan']","['Baylor', 'Iowa State', 'Kansas', 'Kansas State', 'Oklahoma', 'Oklahoma State', 'Texas at Austin', 'Texas Tech', 'Colorado Boulder', 'Missouri', 'Nebraska–Lincoln', 'Texas A&M']",[],"['Cincinnati', 'Connecticut', 'Louisville', 'Pittsburgh', 'Rutgers', 'South Florida', 'Syracuse', 'West Virginia  **']",[],"['Texas at El Paso', 'Alabama at Birmingham', 'Central Florida', 'Cincinnati', 'DePaul', 'East Carolina', 'Houston', 'Louisville', 'Marquette', 'Marshall', 'Memphis', 'Charlotte', 'Rice', 'Saint Louis', 'South Florida', 'Southern Methodist', 'Southern Miss', 'Texas Christian', 'Tulane', 'Tulsa']",[],"['Akron', 'Bowling Green', 'Buffalo', 'Kent State', 'Miami (OH)', 'Ohio', 'Ball State', 'Central Michigan', 'Eastern Michigan', 'Toledo', 'Western Michigan', 'Butler', 'Cincinnati', 'Marshall', 'Marshall', 'Wayne State', 'Western Reserve', 'Northern Illinois', 'Northern Illinois']","['Creighton', 'Wichita State']","['United States Air Force Academy', 'Boise State', 'Colorado State', 'UNLV', 'New Mexico', 'San Diego State', 'Wyoming', 'BYU', 'Texas Christian', 'Utah']","['Arizona', 'Arizona State', 'California', 'UCLA', 'Colorado', 'Oregon', 'Oregon State', 'Southern California', 'Stanford', 'Utah', 'Washington', 'Washington State']",[],"['Arkansas State', 'Georgia State', 'Louisiana at Lafayette', 'Louisiana-Monroe', 'Old Dominion', 'South Alabama', 'Troy', 'Denver', 'Florida Atlantic', 'Florida International', 'Arkansas at Little Rock', 'Middle Tennessee', 'North Texas', 'Western Kentucky']","['Florida', 'Georgia', 'Kentucky', 'South Carolina', 'Tennessee', 'Vanderbilt', 'Alabama', 'Arkansas', 'Auburn', 'LSU', 'Ole Miss', 'Mississippi State']",[],[],"['Boise State', 'Fresno State', 'Hawaii', 'Idaho', 'Louisiana', 'UNLV', 'Nevada', 'New Mexico State', 'Rice', 'San Diego State', 'San Jose State', 'SMU', 'TCU', 'Tulsa', 'Utah State']"
