season,team,conference,overall_loss,overall_tie,overall_win,away_loss,away_tie,away_win,non_conference_loss,non_conference_tie,non_conference_win,blowout_wins,blowout_losses,close_wins,close_losses
1980,New Mexico,Independent/Unknown,7.0,0.0,4.0,3.0,0.0,2.0,7.0,0.0,4.0,1.0,3.0,3.0,2.0
1980,North Carolina,ACC,1.0,0.0,11.0,0.0,0.0,3.0,1.0,0.0,5.0,5.0,1.0,2.0,0.0
1980,North Carolina State,Independent/Unknown,5.0,0.0,6.0,1.0,0.0,1.0,5.0,0.0,6.0,2.0,1.0,2.0,0.0
1980,North Texas,Independent/Unknown,5.0,0.0,6.0,0.0,0.0,4.0,5.0,0.0,6.0,0.0,0.0,1.0,2.0
1980,Notre Dame,Independent/Unknown,2.0,1.0,10.0,0.0,1.0,4.0,2.0,1.0,10.0,3.0,0.0,3.0,1.0
1980,Penn State,Independent/Unknown,2.0,0.0,10.0,2.0,0.0,5.0,2.0,0.0,10.0,2.0,0.0,1.0,1.0
1980,Richmond,Independent/Unknown,6.0,0.0,5.0,2.0,0.0,1.0,6.0,0.0,5.0,0.0,3.0,1.0,3.0
1980,San Jose State,Independent/Unknown,4.0,0.0,7.0,2.0,0.0,3.0,4.0,0.0,7.0,1.0,1.0,2.0,2.0
1980,South Carolina,ACC,4.0,0.0,8.0,0.0,0.0,1.0,3.0,0.0,6.0,4.0,2.0,2.0,1.0
1980,Southern Mississippi,Independent/Unknown,3.0,0.0,9.0,1.0,0.0,3.0,3.0,0.0,9.0,6.0,2.0,3.0,1.0
1980,Stanford,Pac-12 Conference,5.0,0.0,6.0,2.0,0.0,3.0,1.0,0.0,3.0,1.0,1.0,1.0,2.0
1980,Texas A&M,Southwest Conference,7.0,0.0,4.0,3.0,0.0,2.0,3.0,0.0,2.0,0.0,3.0,2.0,2.0
1980,Texas Tech,Southwest Conference,6.0,0.0,5.0,3.0,0.0,1.0,2.0,0.0,3.0,1.0,1.0,2.0,3.0
1980,Virginia Tech,Independent/Unknown,4.0,0.0,8.0,0.0,0.0,1.0,4.0,0.0,8.0,5.0,1.0,1.0,1.0
1980,West Virginia,Independent/Unknown,6.0,0.0,6.0,3.0,0.0,3.0,6.0,0.0,6.0,2.0,2.0,1.0,3.0
1980,Western Carolina,Independent/Unknown,8.0,0.0,3.0,5.0,0.0,2.0,8.0,0.0,3.0,0.0,1.0,2.0,3.0
1980,Western Michigan,Mid-American Conference,4.0,0.0,7.0,2.0,0.0,4.0,2.0,0.0,1.0,2.0,1.0,3.0,1.0
1980,Wichita State,Missouri Valley Conference,6.0,0.0,5.0,2.0,0.0,2.0,5.0,0.0,3.0,1.0,2.0,2.0,2.0
1980,Wofford,Independent/Unknown,1.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0
1980,Arizona State,Pac-12 Conference,4.0,0.0,7.0,1.0,0.0,1.0,1.0,0.0,2.0,4.0,1.0,2.0,1.0
1980,Arkansas State,Independent/Unknown,9.0,0.0,2.0,3.0,0.0,0.0,9.0,0.0,2.0,0.0,6.0,1.0,2.0
1980,Army,Independent/Unknown,8.0,0.0,3.0,4.0,0.0,0.0,8.0,0.0,3.0,2.0,3.0,1.0,1.0
1980,Auburn,SEC,6.0,0.0,5.0,2.0,0.0,1.0,1.0,0.0,5.0,2.0,1.0,3.0,2.0
1980,Ball State,Mid-American Conference,5.0,0.0,6.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,1.0,2.0,3.0
1980,Baylor,Southwest Conference,2.0,0.0,10.0,1.0,0.0,5.0,2.0,0.0,4.0,4.0,1.0,1.0,0.0
1980,Brigham Young,Independent/Unknown,1.0,0.0,12.0,0.0,0.0,5.0,1.0,0.0,12.0,9.0,0.0,1.0,1.0
1980,Clemson,ACC,5.0,0.0,6.0,2.0,0.0,2.0,2.0,0.0,3.0,1.0,1.0,4.0,3.0
1980,Colgate,Independent/Unknown,4.0,1.0,6.0,0.0,1.0,2.0,4.0,1.0,6.0,2.0,2.0,1.0,2.0
1980,Drake,Independent/Unknown,3.0,0.0,8.0,2.0,0.0,4.0,3.0,0.0,8.0,3.0,0.0,2.0,2.0
1980,Eastern Michigan,Mid-American Conference,9.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,7.0,1.0,0.0
1980,Florida,SEC,4.0,0.0,8.0,2.0,0.0,3.0,3.0,0.0,5.0,2.0,1.0,2.0,2.0
1980,Furman,Independent/Unknown,2.0,0.0,9.0,1.0,0.0,5.0,2.0,0.0,9.0,2.0,1.0,2.0,0.0
1980,Hawaii,Western Athletic Conference,3.0,0.0,8.0,2.0,0.0,2.0,3.0,0.0,7.0,2.0,2.0,2.0,0.0
1980,Iowa,Big Ten Conference,7.0,0.0,4.0,4.0,0.0,2.0,3.0,0.0,0.0,2.0,3.0,0.0,3.0
1980,Iowa State,Big 8 Conference,5.0,0.0,6.0,2.0,0.0,2.0,0.0,0.0,4.0,4.0,2.0,2.0,1.0
1980,Kansas,Big 8 Conference,5.0,2.0,6.0,4.0,2.0,5.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0
1980,Louisiana State,Independent/Unknown,4.0,0.0,7.0,1.0,0.0,2.0,4.0,0.0,7.0,2.0,2.0,3.0,0.0
1980,Michigan,Big Ten Conference,2.0,0.0,10.0,1.0,0.0,4.0,2.0,0.0,2.0,6.0,0.0,3.0,2.0
1980,Minnesota,Big Ten Conference,6.0,0.0,5.0,3.0,0.0,2.0,1.0,0.0,1.0,3.0,2.0,1.0,0.0
1980,Mississippi,Independent/Unknown,8.0,0.0,3.0,4.0,0.0,1.0,8.0,0.0,3.0,1.0,2.0,0.0,5.0
1980,Missouri,Big 8 Conference,4.0,0.0,8.0,1.0,0.0,3.0,2.0,0.0,3.0,6.0,1.0,1.0,1.0
1980,Nebraska,Big 8 Conference,2.0,0.0,10.0,2.0,0.0,4.0,1.0,0.0,4.0,8.0,0.0,0.0,2.0
1980,Nevada-Las Vegas,Independent/Unknown,4.0,0.0,7.0,2.0,0.0,3.0,4.0,0.0,7.0,4.0,2.0,1.0,1.0
1980,New Mexico State,Missouri Valley Conference,7.0,1.0,4.0,3.0,1.0,2.0,5.0,0.0,3.0,0.0,1.0,2.0,5.0
1980,Northwestern State,Independent/Unknown,3.0,0.0,2.0,1.0,0.0,2.0,3.0,0.0,2.0,0.0,1.0,2.0,1.0
1980,Ohio State,Big Ten Conference,3.0,0.0,9.0,2.0,0.0,4.0,2.0,0.0,2.0,5.0,0.0,1.0,1.0
1980,Oklahoma,Big 8 Conference,2.0,0.0,10.0,1.0,0.0,4.0,2.0,0.0,3.0,5.0,0.0,3.0,1.0
1980,Pacific,Independent/Unknown,8.0,0.0,4.0,2.0,0.0,1.0,8.0,0.0,4.0,0.0,4.0,2.0,2.0
1980,Pittsburgh,Independent/Unknown,1.0,0.0,11.0,0.0,0.0,5.0,1.0,0.0,11.0,7.0,0.0,1.0,0.0
1980,Purdue,Big Ten Conference,3.0,0.0,9.0,1.0,0.0,3.0,2.0,0.0,2.0,4.0,2.0,3.0,0.0
1980,Rutgers,Independent/Unknown,4.0,0.0,7.0,3.0,0.0,4.0,4.0,0.0,7.0,3.0,0.0,1.0,2.0
1980,Southern California,Pac-12 Conference,2.0,1.0,9.0,1.0,1.0,5.0,0.0,0.0,4.0,2.0,0.0,2.0,1.0
1980,Southern Illinois,Independent/Unknown,8.0,0.0,3.0,4.0,0.0,2.0,8.0,0.0,3.0,1.0,1.0,2.0,3.0
1980,Southern Methodist,Independent/Unknown,4.0,0.0,8.0,1.0,0.0,3.0,4.0,0.0,8.0,3.0,0.0,1.0,3.0
1980,Tennessee Tech,Independent/Unknown,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1980,Tulsa,Missouri Valley Conference,3.0,0.0,8.0,0.0,0.0,3.0,2.0,0.0,6.0,2.0,1.0,4.0,1.0
1980,UCLA,Pac-12 Conference,2.0,0.0,9.0,1.0,0.0,4.0,0.0,0.0,4.0,4.0,0.0,1.0,2.0
1980,Utah State,Independent/Unknown,5.0,0.0,6.0,2.0,0.0,4.0,5.0,0.0,6.0,1.0,1.0,2.0,3.0
1980,Virginia,ACC,7.0,0.0,4.0,4.0,0.0,3.0,4.0,0.0,2.0,0.0,4.0,4.0,2.0
1980,Virginia Military Institute,Independent/Unknown,8.0,0.0,3.0,3.0,0.0,2.0,8.0,0.0,3.0,0.0,2.0,2.0,2.0
1980,Washington,Pac-12 Conference,3.0,0.0,9.0,2.0,0.0,5.0,2.0,0.0,3.0,5.0,1.0,3.0,0.0
1980,West Texas State,Missouri Valley Conference,6.0,0.0,5.0,2.0,0.0,3.0,4.0,0.0,4.0,0.0,1.0,3.0,3.0
1980,Wyoming,Independent/Unknown,5.0,0.0,6.0,1.0,0.0,1.0,5.0,0.0,6.0,4.0,1.0,1.0,3.0
1980,Arkansas,Southwest Conference,5.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0,5.0,1.0,2.0,3.0,3.0
1980,Boston College,Big East Conference,4.0,0.0,7.0,0.0,0.0,2.0,4.0,0.0,6.0,1.0,2.0,2.0,0.0
1980,Cornell,Ivy League,5.0,0.0,5.0,2.0,0.0,2.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0
1980,Dartmouth,Ivy League,6.0,0.0,4.0,2.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,3.0
1980,Delaware,Independent/Unknown,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0
1980,Fresno State,Independent/Unknown,6.0,0.0,5.0,3.0,0.0,1.0,6.0,0.0,5.0,1.0,2.0,3.0,0.0
1980,Harvard,Ivy League,3.0,0.0,7.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0
1980,Indiana,Big Ten Conference,5.0,0.0,6.0,2.0,0.0,3.0,0.0,0.0,3.0,2.0,2.0,2.0,1.0
1980,Kansas State,Big 8 Conference,8.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,2.0,2.0,3.0,1.0,2.0
1980,Long Beach State,Independent/Unknown,3.0,0.0,8.0,2.0,0.0,6.0,3.0,0.0,8.0,1.0,0.0,4.0,1.0
1980,Louisiana-Monroe,Independent/Unknown,4.0,0.0,7.0,2.0,0.0,4.0,4.0,0.0,7.0,4.0,2.0,2.0,0.0
1980,Massachusetts,Independent/Unknown,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0
1980,Murray State,Independent/Unknown,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1980,Navy,Independent/Unknown,4.0,0.0,8.0,0.0,0.0,3.0,4.0,0.0,8.0,4.0,2.0,1.0,2.0
1980,Ohio,Mid-American Conference,5.0,0.0,6.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0
1980,Oregon,Pac-12 Conference,5.0,0.0,6.0,3.0,0.0,3.0,1.0,0.0,2.0,3.0,1.0,1.0,1.0
1980,San Diego State,Western Athletic Conference,8.0,0.0,4.0,3.0,0.0,2.0,7.0,0.0,4.0,1.0,5.0,3.0,0.0
1980,Southeastern Louisiana,Independent/Unknown,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0
1980,Syracuse,Big East Conference,6.0,0.0,5.0,3.0,0.0,1.0,5.0,0.0,5.0,2.0,1.0,0.0,1.0
1980,Tennessee,SEC,6.0,0.0,5.0,5.0,0.0,3.0,4.0,0.0,2.0,3.0,2.0,0.0,3.0
1980,Tulane,Independent/Unknown,5.0,0.0,7.0,2.0,0.0,3.0,5.0,0.0,7.0,3.0,0.0,3.0,2.0
1980,Utah,Independent/Unknown,6.0,0.0,5.0,3.0,0.0,2.0,6.0,0.0,5.0,2.0,3.0,1.0,2.0
1980,Wake Forest,ACC,6.0,0.0,5.0,4.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,1.0,4.0
1980,Yale,Ivy League,2.0,0.0,8.0,1.0,0.0,4.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0
1980,Lehigh,Independent/Unknown,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0
1980,Air Force,Independent/Unknown,9.0,1.0,3.0,2.0,1.0,1.0,9.0,1.0,3.0,0.0,4.0,1.0,2.0
1980,Arizona,Pac-12 Conference,6.0,0.0,5.0,5.0,0.0,3.0,2.0,0.0,2.0,1.0,3.0,3.0,1.0
1980,Bucknell,Independent/Unknown,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0
1980,Columbia,Ivy League,9.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,0.0
1980,Georgia Tech,ACC,10.0,0.0,1.0,5.0,0.0,0.0,8.0,0.0,1.0,0.0,3.0,0.0,2.0
1980,Houston,Southwest Conference,5.0,0.0,7.0,2.0,0.0,2.0,2.0,0.0,4.0,3.0,1.0,3.0,2.0
1980,Louisiana Tech,Independent/Unknown,6.0,0.0,5.0,1.0,0.0,3.0,6.0,0.0,5.0,2.0,2.0,2.0,2.0
1980,Louisville,Independent/Unknown,6.0,0.0,5.0,3.0,0.0,2.0,6.0,0.0,5.0,1.0,1.0,1.0,2.0
1980,Michigan State,Big Ten Conference,8.0,0.0,3.0,4.0,0.0,1.0,2.0,0.0,1.0,2.0,3.0,0.0,3.0
1980,New Hampshire,Independent/Unknown,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1980,Rice,Southwest Conference,6.0,0.0,5.0,4.0,0.0,4.0,3.0,0.0,2.0,1.0,1.0,3.0,1.0
1980,Toledo,Mid-American Conference,7.0,0.0,4.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0
1980,Villanova,Independent/Unknown,5.0,0.0,6.0,1.0,0.0,3.0,5.0,0.0,6.0,2.0,0.0,0.0,1.0
1980,Washington State,Pac-12 Conference,7.0,0.0,4.0,4.0,0.0,2.0,3.0,0.0,1.0,2.0,0.0,0.0,4.0
1980,Bowling Green,Mid-American Conference,7.0,0.0,4.0,3.0,0.0,2.0,4.0,0.0,0.0,1.0,1.0,2.0,6.0
1980,Brown,Ivy League,4.0,0.0,6.0,3.0,0.0,3.0,1.0,0.0,2.0,0.0,1.0,2.0,2.0
1980,Connecticut,Big East Conference,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0
1980,Eastern Illinois,Independent/Unknown,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0
1980,Kent State,Mid-American Conference,8.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,5.0,1.0,1.0
1980,Memphis,Independent/Unknown,9.0,0.0,2.0,4.0,0.0,0.0,9.0,0.0,2.0,1.0,4.0,1.0,3.0
1980,Pennsylvania,Ivy League,9.0,0.0,1.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,2.0
1980,Temple,Independent/Unknown,7.0,0.0,4.0,4.0,0.0,1.0,7.0,0.0,4.0,1.0,4.0,1.0,0.0
1980,Tennessee State,Independent/Unknown,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1980,Texas-El Paso,Independent/Unknown,11.0,0.0,1.0,5.0,0.0,1.0,11.0,0.0,1.0,0.0,7.0,0.0,2.0
1980,Wisconsin,Big Ten Conference,7.0,0.0,4.0,4.0,0.0,2.0,2.0,0.0,1.0,1.0,5.0,0.0,1.0
1980,Akron,Independent/Unknown,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
1980,California,Pac-12 Conference,8.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,5.0,1.0,2.0
1980,Princeton,Ivy League,4.0,0.0,6.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,4.0,0.0
1980,William & Mary,Independent/Unknown,9.0,0.0,2.0,3.0,0.0,1.0,9.0,0.0,2.0,0.0,2.0,2.0,3.0
1980,Duke,ACC,9.0,0.0,2.0,4.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,1.0,4.0
1980,Eastern Kentucky,Independent/Unknown,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1980,Lafayette,Independent/Unknown,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0
1980,Texas-Arlington,Independent/Unknown,8.0,0.0,3.0,6.0,0.0,1.0,8.0,0.0,3.0,1.0,1.0,1.0,1.0
1980,Boston University,Independent/Unknown,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1980,Colorado,Big 8 Conference,10.0,0.0,1.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0,0.0,2.0
1980,Oklahoma State,Big 8 Conference,8.0,0.0,3.0,5.0,0.0,1.0,3.0,0.0,1.0,1.0,3.0,0.0,3.0
1980,Vanderbilt,SEC,9.0,0.0,2.0,5.0,0.0,1.0,4.0,0.0,2.0,0.0,6.0,2.0,1.0
1980,Western Illinois,Independent/Unknown,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
1980,Cincinnati,Mid-American Conference,9.0,0.0,2.0,1.0,0.0,0.0,9.0,0.0,2.0,0.0,1.0,1.0,1.0
1980,East Tennessee State,Independent/Unknown,9.0,0.0,2.0,4.0,0.0,1.0,9.0,0.0,2.0,0.0,2.0,2.0,4.0
1980,Texas Christian,Independent/Unknown,10.0,0.0,1.0,5.0,0.0,0.0,10.0,0.0,1.0,0.0,4.0,1.0,5.0
1980,0,Independent/Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981,Alabama,SEC,3.0,0.0,9.0,2.0,0.0,4.0,3.0,0.0,4.0,3.0,0.0,1.0,2.0
1981,Appalachian State,Independent/Unknown,8.0,0.0,3.0,2.0,0.0,0.0,8.0,0.0,3.0,2.0,1.0,0.0,4.0
1981,Auburn,SEC,6.0,0.0,5.0,2.0,0.0,1.0,2.0,0.0,4.0,1.0,0.0,1.0,3.0
1981,Brigham Young,Independent/Unknown,2.0,0.0,11.0,1.0,0.0,6.0,2.0,0.0,11.0,7.0,0.0,2.0,1.0
1981,Clemson,ACC,0.0,0.0,12.0,0.0,0.0,5.0,0.0,0.0,6.0,4.0,0.0,2.0,0.0
1981,Drake,Independent/Unknown,1.0,0.0,10.0,0.0,0.0,5.0,1.0,0.0,10.0,1.0,1.0,5.0,0.0
1981,East Carolina,Independent/Unknown,6.0,0.0,5.0,2.0,0.0,2.0,6.0,0.0,5.0,2.0,3.0,3.0,0.0
1981,East Tennessee State,Independent/Unknown,5.0,0.0,6.0,2.0,0.0,3.0,5.0,0.0,6.0,1.0,3.0,2.0,1.0
1981,Florida State,Independent/Unknown,5.0,0.0,6.0,2.0,0.0,3.0,5.0,0.0,6.0,2.0,3.0,2.0,0.0
1981,Fresno State,Independent/Unknown,6.0,0.0,5.0,2.0,0.0,3.0,6.0,0.0,5.0,0.0,1.0,4.0,4.0
1981,Georgia,SEC,2.0,0.0,10.0,0.0,0.0,3.0,2.0,0.0,5.0,7.0,0.0,1.0,1.0
1981,Houston,Southwest Conference,5.0,0.0,7.0,2.0,0.0,3.0,3.0,0.0,3.0,3.0,1.0,2.0,2.0
1981,Illinois State,Independent/Unknown,7.0,0.0,3.0,3.0,0.0,0.0,7.0,0.0,3.0,3.0,2.0,0.0,2.0
1981,Kansas,Big 8 Conference,4.0,0.0,8.0,1.0,0.0,2.0,1.0,0.0,4.0,1.0,1.0,4.0,0.0
1981,Kentucky,SEC,8.0,0.0,3.0,4.0,0.0,1.0,5.0,0.0,1.0,1.0,3.0,1.0,1.0
1981,Lamar,Independent/Unknown,7.0,0.0,4.0,4.0,0.0,2.0,7.0,0.0,4.0,1.0,2.0,3.0,2.0
1981,Louisiana-Monroe,Independent/Unknown,6.0,0.0,5.0,3.0,0.0,2.0,6.0,0.0,5.0,4.0,2.0,1.0,3.0
1981,McNeese State,Independent/Unknown,3.0,1.0,8.0,1.0,1.0,4.0,3.0,1.0,8.0,2.0,0.0,2.0,3.0
1981,Miami,Independent/Unknown,2.0,1.0,12.0,0.0,1.0,5.0,2.0,1.0,12.0,3.0,1.0,7.0,1.0
1981,Mississippi,Independent/Unknown,7.0,0.0,4.0,4.0,0.0,3.0,7.0,0.0,4.0,0.0,3.0,4.0,1.0
1981,Mississippi State,SEC,4.0,0.0,8.0,1.0,0.0,3.0,3.0,0.0,5.0,1.0,0.0,2.0,3.0
1981,Nevada-Las Vegas,Independent/Unknown,6.0,0.0,6.0,3.0,0.0,3.0,6.0,0.0,6.0,0.0,3.0,5.0,1.0
1981,New Mexico State,Missouri Valley Conference,8.0,0.0,3.0,5.0,0.0,2.0,5.0,0.0,3.0,0.0,4.0,2.0,2.0
1981,North Carolina State,Independent/Unknown,7.0,0.0,4.0,4.0,0.0,1.0,7.0,0.0,4.0,1.0,1.0,3.0,1.0
1981,Pacific,Independent/Unknown,6.0,0.0,5.0,2.0,0.0,3.0,6.0,0.0,5.0,0.0,2.0,5.0,2.0
1981,Pittsburgh,Independent/Unknown,1.0,0.0,11.0,1.0,0.0,5.0,1.0,0.0,11.0,5.0,1.0,2.0,0.0
1981,Rutgers,Independent/Unknown,6.0,0.0,5.0,2.0,0.0,2.0,6.0,0.0,5.0,0.0,2.0,2.0,1.0
1981,South Carolina,ACC,6.0,0.0,6.0,4.0,0.0,3.0,5.0,0.0,2.0,0.0,2.0,0.0,2.0
1981,Southern Methodist,Independent/Unknown,1.0,0.0,10.0,1.0,0.0,4.0,1.0,0.0,10.0,5.0,0.0,0.0,1.0
1981,Southern Mississippi,Independent/Unknown,2.0,1.0,10.0,0.0,1.0,5.0,2.0,1.0,10.0,5.0,0.0,2.0,2.0
1981,Temple,Independent/Unknown,5.0,0.0,5.0,1.0,0.0,2.0,5.0,0.0,5.0,2.0,3.0,0.0,2.0
1981,Texas A&M,Southwest Conference,5.0,0.0,7.0,3.0,0.0,4.0,2.0,0.0,4.0,3.0,0.0,3.0,3.0
1981,Utah,Independent/Unknown,2.0,1.0,9.0,0.0,1.0,4.0,2.0,1.0,9.0,4.0,2.0,2.0,0.0
1981,West Texas State,Missouri Valley Conference,4.0,0.0,7.0,2.0,0.0,4.0,3.0,0.0,5.0,1.0,0.0,6.0,2.0
1981,Wichita State,Missouri Valley Conference,6.0,1.0,5.0,3.0,1.0,3.0,4.0,1.0,4.0,2.0,1.0,2.0,4.0
1981,Wyoming,Independent/Unknown,3.0,0.0,8.0,1.0,0.0,3.0,3.0,0.0,8.0,4.0,0.0,2.0,2.0
1981,Youngstown State,Independent/Unknown,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1981,Akron,Independent/Unknown,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1981,Arizona State,Pac-12 Conference,2.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,4.0,5.0,0.0,1.0,1.0
1981,Arkansas,Southwest Conference,4.0,0.0,8.0,2.0,0.0,4.0,3.0,0.0,3.0,3.0,0.0,3.0,3.0
1981,Arkansas State,Independent/Unknown,5.0,0.0,6.0,2.0,0.0,3.0,5.0,0.0,6.0,2.0,1.0,3.0,3.0
1981,Ball State,Mid-American Conference,7.0,0.0,4.0,3.0,0.0,1.0,1.0,0.0,2.0,2.0,3.0,2.0,2.0
1981,Baylor,Southwest Conference,6.0,0.0,5.0,2.0,0.0,1.0,2.0,0.0,3.0,1.0,2.0,2.0,3.0
1981,Chattanooga,Independent/Unknown,4.0,0.0,7.0,1.0,0.0,3.0,4.0,0.0,7.0,1.0,0.0,3.0,0.0
1981,Colorado,Big 8 Conference,8.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,2.0,2.0
1981,Florida,SEC,5.0,0.0,7.0,0.0,0.0,1.0,2.0,0.0,6.0,5.0,1.0,1.0,3.0
1981,Georgia Tech,ACC,10.0,0.0,1.0,6.0,0.0,1.0,8.0,0.0,1.0,0.0,5.0,1.0,2.0
1981,Holy Cross,Independent/Unknown,5.0,0.0,6.0,3.0,0.0,3.0,5.0,0.0,6.0,1.0,0.0,1.0,3.0
1981,Illinois,Big Ten Conference,4.0,0.0,7.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0
1981,Indiana,Big Ten Conference,8.0,0.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,5.0,3.0,0.0
1981,Iowa,Big Ten Conference,4.0,0.0,8.0,1.0,0.0,3.0,2.0,0.0,2.0,3.0,1.0,2.0,1.0
1981,Iowa State,Big 8 Conference,5.0,1.0,6.0,2.0,1.0,1.0,1.0,0.0,3.0,1.0,2.0,2.0,1.0
1981,Kansas State,Big 8 Conference,9.0,0.0,2.0,3.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0,1.0,4.0
1981,Long Beach State,Independent/Unknown,8.0,0.0,2.0,5.0,0.0,1.0,8.0,0.0,2.0,0.0,3.0,1.0,4.0
1981,Louisiana Tech,Independent/Unknown,6.0,1.0,5.0,3.0,1.0,2.0,6.0,1.0,5.0,2.0,2.0,1.0,3.0
1981,Louisville,Independent/Unknown,6.0,0.0,5.0,2.0,0.0,1.0,6.0,0.0,5.0,3.0,3.0,2.0,0.0
1981,Marshall,Mid-American Conference,9.0,0.0,2.0,4.0,0.0,1.0,8.0,0.0,2.0,0.0,4.0,2.0,1.0
1981,Minnesota,Big Ten Conference,5.0,0.0,6.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,4.0,3.0
1981,Missouri,Big 8 Conference,4.0,0.0,8.0,2.0,0.0,2.0,0.0,0.0,5.0,3.0,1.0,2.0,2.0
1981,Navy,Independent/Unknown,4.0,1.0,8.0,0.0,0.0,2.0,4.0,1.0,8.0,2.0,1.0,1.0,3.0
1981,North Carolina,ACC,2.0,0.0,10.0,2.0,0.0,5.0,0.0,0.0,5.0,6.0,0.0,3.0,1.0
1981,Notre Dame,Independent/Unknown,6.0,0.0,5.0,2.0,0.0,1.0,6.0,0.0,5.0,3.0,1.0,0.0,4.0
1981,Ohio State,Big Ten Conference,3.0,0.0,9.0,1.0,0.0,3.0,1.0,0.0,3.0,2.0,0.0,4.0,2.0
1981,Oklahoma,Big 8 Conference,5.0,0.0,7.0,2.0,0.0,2.0,2.0,0.0,3.0,5.0,1.0,1.0,2.0
1981,Oregon State,Pac-12 Conference,10.0,0.0,1.0,4.0,0.0,0.0,3.0,0.0,1.0,0.0,9.0,1.0,1.0
1981,Penn State,Independent/Unknown,2.0,0.0,10.0,1.0,0.0,4.0,2.0,0.0,10.0,6.0,0.0,3.0,1.0
1981,Purdue,Big Ten Conference,6.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0
1981,San Diego State,Western Athletic Conference,5.0,0.0,6.0,3.0,0.0,4.0,4.0,0.0,6.0,2.0,0.0,2.0,2.0
1981,San Jose State,Independent/Unknown,3.0,0.0,9.0,1.0,0.0,5.0,3.0,0.0,9.0,4.0,0.0,3.0,2.0
1981,Southeastern Louisiana,Independent/Unknown,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
